"name","longitude","latitude","prov","date","key"
"Anolis carolinensis",-80.19832,32.80005,"gbif","2015-04-22",1092890990
"Gehyra variegata",141.85234,-33.4149300316134,"gbif","2009-02-05",1069659564
"Anaxyrus cognatus",-97.77,43.13,"gbif","1998-06-14",686993219
"Incilius marmoreus",-105.220256878537,22.0704764161854,"gbif","1961-08-02",543683371
"Sceloporus variabilis",-95.284,16.369,"gbif","1999-11-02",370674745
"Notechis scutatus",146.18333,-41.66666,"gbif","1974-10-14",500546644
"Egernia striolata",145.74189,-33.0072600310173,"gbif","2003-10-31",1069833094
"Eurycea bislineata",-74.19794,45.82975,"gbif","1992-07-26",240693110
"Zootoca vivipara",-6.34724,53.00718,"gbif","2015-05-22",1099810781
"Amphibolurus muricatus",151.09869,-33.6088700318928,"gbif","2003-05-07",1071759282
"Pseudonaja textilis",153.51521,-28.545140023925,"gbif","2009-05-12",1071576304
"Sceloporus variabilis",-99.026,22.654,"gbif","1999-02-06",370687515
"Tiliqua nigrolutea",142.8,-38.42,"gbif","1973-01-17",1272434105
"Sceloporus occidentalis",-117.64047,34.07916,"gbif","2016-04-24",1265596556
"Tiliqua rugosa",140.03805,-34.78662,"gbif","2009-10-11",501562211
"Heteronotia binoei",145.62717,-30.6198300273232,"gbif","2009-03-13",1074769818
"Gehyra variegata",138.48,-23.855,"gbif","2009-09-22",1066592596
"Liolaemus kriegi",-70.76,-41.59,"gbif","1986-11-22",1145543910
"Liolaemus darwinii",-67.37728,-30.639,"gbif","2008-10-16",1249225939
"Psammodromus algirus",-3.18,40.7,"gbif",NA,165007043
"Chamaeleo dilepis",31.18333,-24.7,"gbif","1987-05-29",287041933
"Pseudacris regilla",-116.1246,32.8761,"gbif","2006-02-24",172644655
"Amphibolurus muricatus",149.29391,-34.1301600326293,"gbif","2009-03-17",1070106037
"Psammodromus hispanicus",-4.76,37.89,"gbif",NA,165008704
"Eremiascincus richardsonii",141.45298,-32.3265600299968,"gbif","2007-11-25",1070405818
"Varanus varius",153.143,-29.7680500259421,"gbif","2013-09-17",1070898165
"Anolis carolinensis",-95.69471,30.08405,"gbif","2016-03-13",1262373925
"Egernia saxatilis",145.38,-37.67,"gbif","1961-01-03",478545580
"Incilius marmoreus",-103.93233,19.1685,"gbif",NA,543690120
"Tiliqua rugosa",144.4979,-30.8446700276833,"gbif","2006-11-08",1070075863
"Bassiana duperreyi",148.62888,-35.93444,"gbif","2006-04-16",1100442755
"Plestiodon gilberti",-117.851237234397,34.6574624323521,"gbif","1968-04-23",657441975
"Anaxyrus cognatus",-97.693352625187,38.0511860220845,"gbif","1990-06-15",686921424
"Pseudonaja textilis",152.884121823656,-27.0985407015055,"gbif","1998-02-06",1066573598
"Incilius mazatlanensis",-109.030367143808,26.300282808797,"gbif","1956-06-22",686893469
"Incilius mazatlanensis",-111.040424133371,27.96020944077,"gbif","1967-07-14",1061355872
"Zootoca vivipara",11.77913,60.79109,"gbif","2016-04-22",1272933766
"Egernia cunninghami",152.083,-28.95,"gbif","1979-11-24",1100528930
"Pseudonaja textilis",149.21528,-35.6365000346267,"gbif","1999-11-30",1069731322
"Lampropholis delicata",149.3,-33.466,"gbif","2013-11-30",1100451118
"Liopholis inornata",118.63333,-28.71667,"gbif","1968-01-08",657398995
"Psammodromus algirus",-6.07,41.47,"gbif",NA,165008035
"Lepidophyma flavimaculatum",-91.299,16.407,"gbif",NA,371482034
"Chamaeleo dilepis",31.95,-8.08333,"gbif","1955-08-16",476670663
"Heteronotia binoei",137.52801,-16.53401,"gbif","2009-06-11",691250910
"Egernia striolata",150.31385,-30.0360900263793,"gbif","2002-03-22",1072109841
"Podarcis muralis",10.87127,45.89122,"gbif","2014-05-11",1088931743
"Pseudonaja textilis",133.866,-23.7,"gbif",NA,500796700
"Lepidophyma flavimaculatum",-84.53305,10.36167,"gbif","2011-07-01",991954568
"Anaxyrus cognatus",-95.0847857682091,38.9638787089913,"gbif","1993-06-08",686926701
"Tiliqua rugosa",143.67159,-32.0301000295433,"gbif","2004-10-30",1069816372
"Notechis scutatus",148.88693,-37.0394700362871,"gbif","2001-12-04",1069799331
"Rhinella marina",-69.683,-13.503,"gbif","1992-04-30",197020136
"Moloch horridus",133.316,-29.05,"gbif","1993-09-25",500766550
"Amphibolurus muricatus",148.38735,-30.9537200278572,"gbif","2013-10-11",1070904538
"Rana pretiosa",-115.25052,41.33149,"gbif","1991-06-30",240695963
"Rana pretiosa",-116.073981200839,41.2017890324294,"gbif","1960-07-12",657350921
"Psammodromus algirus",-3.42,42.05,"gbif",NA,165006425
"Psammodromus hispanicus",-0.78,38.06,"gbif",NA,165008478
"Chamaeleo dilepis",29.125,-24.125,"gbif",NA,286884141
"Egernia cunninghami",150.21538,-32.967840030959,"gbif","2005-10-25",1074697853
"Uta stansburiana",-118.22106,34.22932,"gbif","2016-03-11",1262376688
"Protobothrops mucrosquamatus",104.80583,18.93833,"gbif","1994-10-28",1211767406
"Bassiana duperreyi",148.18,-39.98,"gbif","1988-12-02",1272459303
"Amphibolurus muricatus",152.07029,-32.7496000306345,"gbif","2001-10-09",1071711018
"Tiliqua nigrolutea",146.22,-36.98,"gbif","1972-01-15",478514250
"Lacerta agilis",11.52594,51.03647,"gbif","2014-07-13",1038703220
"Psammodromus hispanicus",-6.97,39.24,"gbif",NA,165008563
"Podarcis muralis",7.33689,50.38866,"gbif","2014-02-06",923085249
"Pseudacris regilla",-121.55668,39.58665,"gbif","2005-03-26",886961039
"Psammodromus hispanicus",-7.13,37.8,"gbif",NA,165008914
"Uta stansburiana",-115.16494,36.76078,"gbif","2015-04-19",1099834335
"Sceloporus malachiticus",-84.1997273750299,10.1677895955078,"gbif","1987-08-07",1145516069
"Pseudemoia spenceri",147.308,-37.1385,"gbif","1997-01-10",1272466729
"Xantusia vigilis",-118.11813,35.12634,"gbif","2016-03-29",1265546559
"Lacerta agilis",10.10354,50.43866,"gbif","2014-05-16",922170170
"Pseudonaja textilis",149.88323,-34.319970032892,"gbif","2006-02-24",1071527617
"Liolaemus boulengeri",-69.75422,-46.59439,"gbif",NA,1211937623
"Lacerta agilis",9.24053,48.02024,"gbif","2014-06-19",1038702242
"Notechis scutatus",153.1456,-28.4779000238133,"gbif","2013-01-17",1070897997
"Lepidophyma flavimaculatum",-92.497,15.274,"gbif","2003-08-13",371026635
"Desmognathus fuscus",-77.57138,40.59924,"gbif","2016-04-16",1265908277
"Austrelaps superbus",146.73333,-41.86666,"gbif",NA,1132257969
"Psammodromus hispanicus",-4.34,39.79,"gbif",NA,165009242
"Hyla walkeri",-99.883,18.067,"gbif",NA,145329626
"Uta stansburiana",-103.88939,29.40509,"gbif","2015-03-15",1088925763
"Psammodromus hispanicus",-5.79,37.87,"gbif",NA,165009156
"Psammodromus hispanicus",-0.39,39.41,"gbif",NA,165009264
"Zootoca vivipara",23.8034,58.71555,"gbif","2014-06-25",1078954870
"Anolis carolinensis",-77.62389,24.18361,"gbif","2016-03-31",1269539656
"Eremiascincus richardsonii",142.62123,-32.2056400298124,"gbif","2001-02-21",1071770877
"Austrelaps superbus",141.5,-38.5,"gbif","1968-01-19",1272433692
"Chamaeleo dilepis",34.75,-4.81667,"gbif","1956-07-24",476673620
"Lacerta agilis",8.46737,49.49601,"gbif","2014-04-11",922125255
"Gehyra variegata",135.28555,-27.49249,"gbif","2007-03-29",691142738
"Psammodromus hispanicus",-5.59,38.87,"gbif",NA,165008533
"Psammodromus algirus",-4.18,36.73,"gbif",NA,165007386
"Liolaemus multimaculatus",-58.74928,-38.56888,"gbif",NA,231019364
"Psammodromus algirus",-3.06,40.7,"gbif",NA,165007038
"Anolis cupreus",-92.4999347267036,15.4166605670486,"gbif","1970-07-05",1145401399
"Incilius alvarius",-111.750446469174,28.8301739402016,"gbif","1964-08-08",657429559
"Moloch horridus",131.41677,-25.22331,"gbif","2010-08-29",736213030
"Anolis carolinensis",-94.33199,31.37591,"gbif","2015-03-23",1088929824
"Liolaemus bibronii",-69.91,-34.83,"gbif","1981-12-05",1145495313
"Incilius alvarius",-110.77759,32.35823,"gbif","1934-07-01",1037798880
"Psammodromus hispanicus",-4.74,36.9,"gbif",NA,165009040
"Dendrobates auratus",-83.49764,8.4504,"gbif","2013-09-21",891756763
"Austrelaps superbus",145.15,-37.43,"gbif","1977-04-10",1272445445
"Dipsosaurus dorsalis",-117.902067784216,35.5512186370312,"gbif","1970-05-01",657406240
"Zootoca vivipara",9.6723,51.3275,"gbif","2014-03-16",923884634
"Chamaeleo dilepis",32.78333,-27.38333,"gbif","1976-05-11",287041834
"Rhinella marina",134.26958,7.04782,"gbif","2014-09-11",1099834656
"Zootoca vivipara",-3.85455,53.33234,"gbif","2016-06-08",1272097773
"Sceloporus occidentalis",-122.29388,41.18555,"gbif","2016-03-30",1265551530
"Hemiergis peronii",134.26611,-33.96111,"gbif","2006-05-14",691140359
"Psammodromus hispanicus",-0.41,38.69,"gbif",NA,165008457
"Eremiascincus richardsonii",132.62767,-24.0785100165581,"gbif","1998-11-04",481798235
"Sceloporus undulatus",-74.28397,39.79086,"gbif","2015-05-10",1092883772
"Plestiodon gilberti",-119.490568747402,35.0268107912028,"gbif","1988-03-18",543539990
"Eremiascincus fasciolatus",129.42938,-26.0257,"gbif","1995-09-01",501895718
"Chamaeleo dilepis",36.98333,-6.83333,"gbif","1923-05-03",476681539
"Liolaemus rothi",-66.98998,-41.3427,"gbif",NA,231019577
"Tiliqua rugosa",137.6544,-34.88214,"gbif","2004-10-12",501917360
"Takydromus sexlineatus",106.4775,21.21222,"gbif","1998-03-31",911556552
"Anaxyrus cognatus",-102.26361,33.91722,"gbif","1997-08-05",675696936
"Ctenotus taeniolatus",149.96488,-34.31126003288,"gbif","2004-03-03",1074856478
"Ctenotus regius",137.85111,-32.69971,"gbif","2008-10-21",691147071
"Psammodromus hispanicus",-0.9,41.67,"gbif",NA,165009337
"Liopholis inornata",136.75861,-26.16416,"gbif","1997-09-20",500782381
"Incilius marmoreus",-99.109,18.979,"gbif","1998-09-29",370853294
"Podarcis muralis",19.89259,44.26,"gbif","2016-03-05",1265537819
"Psammodromus hispanicus",-0.43,38.33,"gbif",NA,165008460
"Psammodromus hispanicus",-5.5,36.16,"gbif",NA,165008621
"Gehyra variegata",136.72128,-27.56615,"gbif","2006-08-18",501559046
"Rhinella marina",-90.923,16.118,"gbif","2001-07-02",370948491
"Psammodromus algirus",-2.12,40.06,"gbif",NA,165006831
"Anolis carolinensis",-80.81867,25.76393,"gbif","2015-04-19",1088970672
"Psammodromus algirus",-3.63,38.35,"gbif",NA,165005739
"Pseudonaja textilis",140.23624847102,-19.572011728558,"gbif","2008-04-22",1066591436
"Craugastor fleischmanni",-84.21,9.76,"gbif","1966-03-08",786275933
"Eremiascincus fasciolatus",138.90488,-27.72214,"gbif","1995-04-28",501894937
"Psammodromus hispanicus",-6.43,38.24,"gbif",NA,165008552
"Liolaemus bibronii",-69.74981,-40.56794,"gbif",NA,1211938450
"Hemiergis peronii",140.05908,-36.81403,"gbif","1997-03-01",501903806
"Plestiodon gilberti",-115.584992211333,31.101743840025,"gbif","1974-05-01",1145442177
"Chamaeleo dilepis",36.89,-3.33,"gbif","1959-07-31",786484936
"Zootoca vivipara",14.6744,56.2531,"gbif","2014-04-27",931290694
"Pseudemoia spenceri",145.533,-37.55,"gbif","1975-12-21",1100514531
"Liolaemus darwinii",-67.38017,-29.66936,"gbif","2001-12-05",1249222053
"Notechis scutatus",136.63745,-35.75191,"gbif","1997-10-18",501554361
"Pseudonaja textilis",146.24103,-34.2471000327915,"gbif","1999-10-15",1071859033
"Ctenotus uber",142.23459,-31.2651400283509,"gbif",NA,1074904504
"Liolaemus fitzingerii",-71.21,-41.02,"gbif","1981-11-09",1145508462
"Egernia cunninghami",150.3697,-33.3749700315555,"gbif","1999-09-19",1074489535
"Psammodromus hispanicus",-6.91,37.52,"gbif",NA,165008897
"Anolis lemurinus",-89.13,17.08,"gbif","1985-06-14",786428857
"Protobothrops mucrosquamatus",105.91278,22.62861,"gbif","1998-04-30",911555977
"Amphibolurus muricatus",144.27,-37.82,"gbif","2004-10-09",1272471119
"Anolis tropidolepis",-83.97993,9.75862,"gbif","2010-02-11",1045070722
"Moloch horridus",133.001,-23.083,"gbif","1964-05-19",1085954066
"Sceloporus variabilis",-97.95077,26.12849,"gbif","2016-04-17",1265584750
"Chamaeleo dilepis",30.28333,-30.96667,"gbif","1981-03-31",287041858
"Pseudacris cadaverina",-117.79172,33.5991,"gbif","2004-03-30",543600551
"Anaxyrus debilis",-101.602864715141,38.8495551255621,"gbif","1992-06-05",686925995
"Gehyra variegata",148.79889,-30.5194400271618,"gbif","2012-04-25",1070806385
"Podarcis muralis",9.72062,45.41769,"gbif","2016-06-12",1272110860
"Eremiascincus richardsonii",143.47332,-30.72166,"gbif","2003-09-21",1100437329
"Psammodromus hispanicus",-0.66,38.15,"gbif",NA,165008469
"Dendrobates auratus",-79.91667,9.33333,"gbif","1951-06-26",1145618102
"Amphibolurus muricatus",150.36854,-32.9424400309214,"gbif","2005-10-13",1074696416
"Dipsosaurus dorsalis",-113.350504586188,31.6100709548061,"gbif","1969-08-01",786224406
"Notechis scutatus",151.89028,-30.8626900277121,"gbif","1997-02-06",1071837225
"Psammodromus hispanicus",1.86,41.5,"gbif",NA,165008574
"Ctenotus uber",142.2335,-29.1774000249718,"gbif",NA,1071722301
"Sceloporus variabilis",-97.313,20.978,"gbif","1999-09-09",370686599
"Plestiodon gilberti",-119.822459851876,35.3511998018126,"gbif","1989-03-24",543540002
"Tiliqua rugosa",145.22431,-30.5181700271597,"gbif","2006-11-12",1070075987
"Lithobates pipiens",-83.5679,45.9417,"gbif","2001-05-29",29323986
"Anolis cristatellus",-67.15967,18.3994,"gbif","2001-01-30",1145547074
"Dipsosaurus dorsalis",-115.154415921356,26.1744469321137,"gbif","1971-07-31",866161961
"Gehyra variegata",137.75694,-30.0311,"gbif","2010-10-11",691152554
"Podarcis muralis",7.76498,49.4477,"gbif","2015-08-22",1137035409
"Eurycea bislineata",-73.11383,41.56718,"gbif","2006-05-05",1039463095
"Eremiascincus fasciolatus",138.18043,-26.41434,"gbif","1998-04-01",501902902
"Rhinella marina",-102,18,"gbif","1995-08-04",370441047
"Psammodromus algirus",-3.41,39.7,"gbif",NA,165007865
"Chamaeleo dilepis",32.875,-27.125,"gbif",NA,286884030
"Stellagama stellio",29.90085,29.56204,"gbif","1963-10-31",1039469446
"Dipsosaurus dorsalis",-112.896292405165,27.2823153694476,"gbif","1980-09-07",543502167
"Psammodromus hispanicus",-5.3,36.89,"gbif",NA,165008356
"Heteronotia binoei",131.29027,-31.37924,"gbif","2012-04-04",728021928
"Anaxyrus cognatus",-106.83,34.65,"gbif",NA,174492701
"Anolis lemurinus",-92.756,15.067,"gbif","1999-03-21",370474481
"Ctenotus taeniolatus",149.70885,-32.1736800297636,"gbif","2012-04-19",1069642100
"Moloch horridus",132.867,-23.7,"gbif","2002-12-07",1085956042
"Notechis scutatus",136.94407,-35.80354,"gbif",NA,728035176
"Eulamprus kosciuskoi",148.26339,-36.4557700356216,"gbif","2010-01-24",1071597917
"Anolis lemurinus",-88.05,17.75,"gbif","1973-12-23",1061378662
"Pseudacris cadaverina",-116.381502150901,31.3094420912923,"gbif","1979-06-14",686892272
"Lithobates pipiens",-71.36397,43.54272,"gbif","2007-08-23",1039476811
"Liolaemus bibronii",-71.35075,-40.15582,"gbif",NA,231019183
"Zootoca vivipara",16.7234,61.5386,"gbif","2015-07-20",1132520893
"Lithobates pipiens",-77.252,52.393,"gbif","2002-06-18",78263267
"Ctenotus uber",135.93927,-28.02952,"gbif","1991-10-11",501554143
"Moloch horridus",123.3,-27.95,"gbif",NA,691973785
"Liopholis inornata",140.95,-33.45,"gbif","1978-11-16",500722791
"Zootoca vivipara",7.4456,49.26632,"gbif","2015-04-17",1137065600
"Egernia saxatilis",149.99351,-33.9588400323896,"gbif","2004-01-28",1074853486
"Rhinella marina",-80.61667,-5.19306,"gbif","1991-01-05",686924989
"Ctenotus regius",140.1565,-33.93998,"gbif",NA,501563504
"Pseudacris cadaverina",-116.61866,32.87538,"gbif","2003-07-15",543599743
"Sceloporus undulatus",-77.86527,39.90472,"gbif","2013-10-13",891754868
"Zootoca vivipara",18.3805,59.1355,"gbif","2015-06-26",1123403116
"Psammodromus algirus",-5.73,36.43,"gbif",NA,165006546
"Heteronotia binoei",133.8386,-12.1248,"gbif","2009-05-26",484554361
"Liolaemus quilmes",-66.4,-27.35,"gbif",NA,886896594
"Pseudacris regilla",-124.03841,41.52651,"gbif","2015-02-25",1088909795
"Tiliqua rugosa",139.67265,-34.1148,"gbif","2004-03-28",501916392
"Psammodromus algirus",-8.45,42.68,"gbif",NA,165007531
"Zootoca vivipara",10.72128,53.90442,"gbif","2014-03-07",923884808
"Gehyra variegata",137.57971,-32.78082,"gbif","2007-09-10",691143100
"Zootoca vivipara",12.2701,57.8184,"gbif","2015-08-03",1135389589
"Incilius marmoreus",-93.064,16.811,"gbif","1977-05-18",370938501
"Sceloporus variabilis",-99.22435,23.06783,"gbif","2014-03-30",899963142
"Pseudonaja textilis",150.97113,-29.165390024952,"gbif","2004-10-27",1071655423
"Parasuta flagellum",144.3,-37,"gbif","1976-11-22",1272445005
"Bassiana duperreyi",142.28,-37.23,"gbif","1998-12-15",478671209
"Tiliqua rugosa",138.62521,-32.9086,"gbif","2004-03-21",501916683
"Eurycea bislineata",-75.86101,45.49173,"gbif","2014-10-04",1088909539
"Psammodromus hispanicus",-7.22,38.43,"gbif",NA,165008567
"Psammodromus hispanicus",2.94,41.78,"gbif",NA,165008776
"Pseudonaja textilis",150.84593,-33.9655600323991,"gbif","2014-03-09",1071865899
"Psammodromus hispanicus",-6.33,37.78,"gbif",NA,165008394
"Liopholis inornata",133.45305,-31.72471,"gbif","1995-03-20",500772178
"Takydromus sexlineatus",94.05919,21.392,"gbif","2005-08-27",543591019
"Psammodromus hispanicus",-5.68,37.96,"gbif",NA,165009152
"Psammodromus algirus",2.46,41.87,"gbif",NA,165005612
"Lampropholis delicata",150.17631,-33.3513000315212,"gbif","2013-01-15",1069653598
"Amphibolurus muricatus",151.53265,-32.9779300309739,"gbif","2012-01-08",1070789701
"Zootoca vivipara",-6.46175,53.03067,"gbif","2015-06-29",1229702903
"Sceloporus graciosus",-112.31683,39.74067,"gbif","2003-05-19",543583253
"Egernia striolata",149.77114,-32.2327200298538,"gbif","2012-10-17",1069646738
"Notechis scutatus",136.0055,-34.75405,"gbif","2000-11-06",501924603
"Amphibolurus muricatus",152.52181,-32.342490030021,"gbif","2006-05-02",1069942891
"Ctenotus regius",143.02118,-33.4162400316153,"gbif","2009-01-12",1070067339
"Eurycea bislineata",-72.03778,44.07694,"gbif","2000-07-13",675716625
"Psammodromus hispanicus",-3.54,41.06,"gbif",NA,165008283
"Liopholis inornata",134.95638,-33.06749,"gbif",NA,500755408
"Egernia striolata",150.66161,-30.563680027233,"gbif","2012-06-21",1070878643
"Liolaemus fitzingerii",-70.21339,-44.74369,"gbif",NA,1211937889
"Psammodromus algirus",-3.18,41.42,"gbif",NA,165007716
"Uta stansburiana",-118.40987,33.74206,"gbif","2016-03-30",1265550942
"Anolis cristatellus",-66.592,18.44687,"gbif","2000-12-26",1145547012
"Lithobates pipiens",-79.55167,42.59333,"gbif","2001-05-23",44149046
"Hemiergis decresiensis",138.05638,-33.11777,"gbif","2000-07-18",500791642
"Sceloporus undulatus",-106.27507,32.80308,"gbif","2005-06-24",1145566063
"Sceloporus graciosus",-113.67608,41.95375,"gbif","2002-06-17",543584640
"Anaxyrus cognatus",-106.61,35.21,"gbif",NA,174492819
"Psammodromus hispanicus",-2.22,41.32,"gbif",NA,165008207
"Pseudonaja textilis",151.72747,-30.6771300274152,"gbif","2001-03-14",1071943879
"Lampropholis delicata",150.87946,-33.6989000320215,"gbif","2014-08-31",1071373383
"Anolis humilis",-83.5159491662192,10.5241647105497,"gbif","1971-08-01",884876503
"Pachymedusa dacnicolor",-104.340231945334,21.0405259996879,"gbif","1963-05-30",543691460
"Liolaemus darwinii",-66.40847,-38.65142,"gbif","2004-02-26",1249225510
"Eremiascincus fasciolatus",140.81971,-29.80611,"gbif","2008-10-26",691147195
"Austrelaps superbus",152.31762,-28.952940024601,"gbif","1998-02-18",1070580688
"Tiliqua rugosa",147.08209,-34.0078700324584,"gbif","2006-02-12",1069694875
"Pachymedusa dacnicolor",-99.451,18.647,"gbif","2000-01-19",371173216
"Eurycea bislineata",-77.57138,40.59924,"gbif","2016-04-16",1265908276
"Psammodromus algirus",-1,42.39,"gbif",NA,165008079
"Psammodromus algirus",-2.14,38.62,"gbif",NA,165006080
"Eremiascincus richardsonii",139.45823,-30.66235,"gbif","2010-04-01",728018141
"Dipsosaurus dorsalis",-116.12974,33.28392,"gbif","2015-03-07",1088915473
"Xantusia vigilis",-117.51779,34.90269,"gbif","2016-01-01",1252559270
"Podarcis muralis",7.89999,49.74576,"gbif","2015-04-09",1137041740
"Psammodromus hispanicus",-4.71,40.41,"gbif",NA,165008514
"Liopholis inornata",141.62,-34.9,"gbif","1965-11-02",1272404299
"Moloch horridus",121.16667,-32.88333,"gbif",NA,692167137
"Anaxyrus debilis",-108.721,32.316,"gbif","1996-07-14",174492071
"Sceloporus occidentalis",-121.87501,37.89502,"gbif","2016-02-25",1253309795
"Uta stansburiana",-114.75812,32.73213,"gbif","2015-05-19",1092903227
"Notechis scutatus",140.94888,-37.65611,"gbif","1982-11-21",500736149
"Platysaurus intermedius",29.625,-24.125,"gbif",NA,286892936
"Dendrobates auratus",-83.7272,10.9303,"gbif","2012-04-09",1145583430
